ZIP CODE,BOROUGH,SALE PRICE,log_saleprice,pop_est,number_of_schools,hate_count,borough_name
10451,2,225000,12.323855681186558,47798.0,8.0,151,BRONX
10451,2,235000,12.367340793126296,47798.0,8.0,151,BRONX
10451,2,160000,11.982929094215963,47798.0,8.0,151,BRONX
10451,2,233220,12.359737493074324,47798.0,8.0,151,BRONX
10451,2,131820,11.78919263460671,47798.0,8.0,151,BRONX
10451,2,149000,11.911701584927597,47798.0,8.0,151,BRONX
10451,2,293000,12.587927887999204,47798.0,8.0,151,BRONX
10451,2,185000,12.128111104060462,47798.0,8.0,151,BRONX
10451,2,85000,11.350406535472453,47798.0,8.0,151,BRONX
10451,2,199000,12.201060103706629,47798.0,8.0,151,BRONX
10451,2,167310,12.027603658051708,47798.0,8.0,151,BRONX
10451,2,265000,12.487485104968359,47798.0,8.0,151,BRONX
10451,2,165000,12.013700752882718,47798.0,8.0,151,BRONX
10451,2,195000,12.180754837545884,47798.0,8.0,151,BRONX
10451,2,202000,12.216022976383341,47798.0,8.0,151,BRONX
10451,2,195500,12.183315658407558,47798.0,8.0,151,BRONX
10451,2,275000,12.524526376648708,47798.0,8.0,151,BRONX
10451,2,180212,12.101889214613987,47798.0,8.0,151,BRONX
10451,2,294060,12.591539107131648,47798.0,8.0,151,BRONX
10451,2,120000,11.695247021764184,47798.0,8.0,151,BRONX
10451,2,139000,11.842229212112828,47798.0,8.0,151,BRONX
10451,2,130000,11.77528972943772,47798.0,8.0,151,BRONX
10451,2,130000,11.77528972943772,47798.0,8.0,151,BRONX
10451,2,95000,11.461632170582678,47798.0,8.0,151,BRONX
10451,2,738000,13.51169910358261,47798.0,8.0,151,BRONX
10451,2,900000,13.710150042306449,47798.0,8.0,151,BRONX
10451,2,450000,13.017002861746503,47798.0,8.0,151,BRONX
10451,2,600000,13.304684934198283,47798.0,8.0,151,BRONX
10451,2,526000,13.173056491719846,47798.0,8.0,151,BRONX
10452,2,900000,13.710150042306449,76078.0,1.0,151,BRONX
10456,2,490000,13.102160670086809,94218.0,11.0,151,BRONX
10451,2,2300000,14.648419680899378,47798.0,8.0,151,BRONX
10451,2,4000000,15.201804919084164,47798.0,8.0,151,BRONX
10451,2,2000000,14.508657738524219,47798.0,8.0,151,BRONX
10451,2,1,0.0,47798.0,8.0,151,BRONX
10452,2,4000000,15.201804919084164,76078.0,1.0,151,BRONX
10451,2,4328500,15.280731619637965,47798.0,8.0,151,BRONX
10462,2,325000,12.691580461311874,76756.0,1.0,151,BRONX
10462,2,117000,11.669929213779893,76756.0,1.0,151,BRONX
10462,2,292000,12.584509081250419,76756.0,1.0,151,BRONX
10462,2,320000,12.676076274775909,76756.0,1.0,151,BRONX
10462,2,355000,12.779873068457553,76756.0,1.0,151,BRONX
10462,2,420000,12.948009990259552,76756.0,1.0,151,BRONX
10462,2,342500,12.744026936684417,76756.0,1.0,151,BRONX
10461,2,430000,12.971540487669746,50348.0,6.0,151,BRONX
10461,2,415000,12.936033799212835,50348.0,6.0,151,BRONX
10461,2,425000,12.959844447906553,50348.0,6.0,151,BRONX
10461,2,260000,12.468436909997665,50348.0,6.0,151,BRONX
10462,2,420000,12.948009990259552,76756.0,1.0,151,BRONX
10462,2,300000,12.611537753638338,76756.0,1.0,151,BRONX
10462,2,470000,13.060487973686241,76756.0,1.0,151,BRONX
10462,2,300000,12.611537753638338,76756.0,1.0,151,BRONX
10461,2,400000,12.89921982609012,50348.0,6.0,151,BRONX
10461,2,460000,13.038981768465277,50348.0,6.0,151,BRONX
10462,2,323000,12.685407602204794,76756.0,1.0,151,BRONX
10461,2,420000,12.948009990259552,50348.0,6.0,151,BRONX
10462,2,336020,12.724925960983393,76756.0,1.0,151,BRONX
10462,2,465000,13.049792684569493,76756.0,1.0,151,BRONX
10462,2,570000,13.253391639810733,76756.0,1.0,151,BRONX
10462,2,10000,9.210340371976184,76756.0,1.0,151,BRONX
10462,2,367000,12.813117127036707,76756.0,1.0,151,BRONX
10462,2,535000,13.190022025878143,76756.0,1.0,151,BRONX
10461,2,402000,12.904207367601158,50348.0,6.0,151,BRONX
10461,2,500000,13.122363377404328,50348.0,6.0,151,BRONX
10461,2,479000,13.079455876393052,50348.0,6.0,151,BRONX
10461,2,485000,13.091904169919621,50348.0,6.0,151,BRONX
10461,2,439000,12.992254692057308,50348.0,6.0,151,BRONX
10462,2,324000,12.688498794774466,76756.0,1.0,151,BRONX
10462,2,357000,12.785491060761776,76756.0,1.0,151,BRONX
10462,2,850000,13.652991628466498,76756.0,1.0,151,BRONX
10462,2,534000,13.188151117942333,76756.0,1.0,151,BRONX
10462,2,430000,12.971540487669746,76756.0,1.0,151,BRONX
10462,2,392945,12.881424931948192,76756.0,1.0,151,BRONX
10462,2,585000,13.279367126213993,76756.0,1.0,151,BRONX
10462,2,282000,12.54966234992025,76756.0,1.0,151,BRONX
10462,2,245000,12.409013489526863,76756.0,1.0,151,BRONX
10462,2,315000,12.66032791780777,76756.0,1.0,151,BRONX
10462,2,242000,12.396693005138824,76756.0,1.0,151,BRONX
10462,2,535000,13.190022025878143,76756.0,1.0,151,BRONX
10462,2,432500,12.977337605354071,76756.0,1.0,151,BRONX
10462,2,180000,12.100712129872347,76756.0,1.0,151,BRONX
10462,2,520000,13.16158409055761,76756.0,1.0,151,BRONX
10462,2,435450,12.984135258120885,76756.0,1.0,151,BRONX
10462,2,340000,12.736700896592344,76756.0,1.0,151,BRONX
10462,2,550000,13.217673557208654,76756.0,1.0,151,BRONX
10462,2,299250,12.60903462342022,76756.0,1.0,151,BRONX
10462,2,1,0.0,76756.0,1.0,151,BRONX
10462,2,400000,12.89921982609012,76756.0,1.0,151,BRONX
10462,2,225000,12.323855681186558,76756.0,1.0,151,BRONX
10462,2,435000,12.983101310070822,76756.0,1.0,151,BRONX
10462,2,530000,13.180632285528304,76756.0,1.0,151,BRONX
10462,2,208377,12.247104218087419,76756.0,1.0,151,BRONX
10462,2,325000,12.691580461311874,76756.0,1.0,151,BRONX
10462,2,1000,6.907755278982137,76756.0,1.0,151,BRONX
10462,2,375000,12.834681304952548,76756.0,1.0,151,BRONX
10462,2,270000,12.506177237980511,76756.0,1.0,151,BRONX
10461,2,600000,13.304684934198283,50348.0,6.0,151,BRONX
10461,2,460000,13.038981768465277,50348.0,6.0,151,BRONX
10461,2,565000,13.244581010128577,50348.0,6.0,151,BRONX
10461,2,500000,13.122363377404328,50348.0,6.0,151,BRONX
10461,2,575000,13.262125319779487,50348.0,6.0,151,BRONX
10462,2,250000,12.429216196844383,76756.0,1.0,151,BRONX
10462,2,405500,12.912876152537605,76756.0,1.0,151,BRONX
10462,2,385000,12.86099861326992,76756.0,1.0,151,BRONX
10462,2,24000,10.085809109330082,76756.0,1.0,151,BRONX
10462,2,555000,13.226723392728571,76756.0,1.0,151,BRONX
10462,2,540000,13.199324418540456,76756.0,1.0,151,BRONX
10461,2,565000,13.244581010128577,50348.0,6.0,151,BRONX
10461,2,430000,12.971540487669746,50348.0,6.0,151,BRONX
10462,2,430000,12.971540487669746,76756.0,1.0,151,BRONX
10462,2,380000,12.84792653170257,76756.0,1.0,151,BRONX
10462,2,360000,12.793859310432293,76756.0,1.0,151,BRONX
10462,2,300000,12.611537753638338,76756.0,1.0,151,BRONX
10462,2,470000,13.060487973686241,76756.0,1.0,151,BRONX
10461,2,1000,6.907755278982137,50348.0,6.0,151,BRONX
10462,2,389500,12.87261914429294,76756.0,1.0,151,BRONX
10462,2,750000,13.527828485512494,76756.0,1.0,151,BRONX
10462,2,270700,12.508766475602393,76756.0,1.0,151,BRONX
10462,2,400000,12.89921982609012,76756.0,1.0,151,BRONX
10462,2,435000,12.983101310070822,76756.0,1.0,151,BRONX
10462,2,477000,13.075271769870477,76756.0,1.0,151,BRONX
10462,2,536450,13.192728640064892,76756.0,1.0,151,BRONX
10462,2,366100,12.810661799108328,76756.0,1.0,151,BRONX
10462,2,320000,12.676076274775909,76756.0,1.0,151,BRONX
10462,2,540000,13.199324418540456,76756.0,1.0,151,BRONX
10462,2,550000,13.217673557208654,76756.0,1.0,151,BRONX
10462,2,575500,13.262994507144075,76756.0,1.0,151,BRONX
10462,2,197500,12.193493863323313,76756.0,1.0,151,BRONX
10462,2,499999,13.12236137740233,76756.0,1.0,151,BRONX
10462,2,420000,12.948009990259552,76756.0,1.0,151,BRONX
10462,2,490000,13.102160670086809,76756.0,1.0,151,BRONX
10462,2,441000,12.996800154428984,76756.0,1.0,151,BRONX
10461,2,444000,13.003579841414362,50348.0,6.0,151,BRONX
10461,2,440000,12.994530005894443,50348.0,6.0,151,BRONX
10461,2,250000,12.429216196844383,50348.0,6.0,151,BRONX
10461,2,400000,12.89921982609012,50348.0,6.0,151,BRONX
10461,2,560000,13.235692062711331,50348.0,6.0,151,BRONX
10461,2,425000,12.959844447906553,50348.0,6.0,151,BRONX
10461,2,655000,13.39239051461739,50348.0,6.0,151,BRONX
10461,2,425000,12.959844447906553,50348.0,6.0,151,BRONX
10462,2,515000,13.151922179645874,76756.0,1.0,151,BRONX
10462,2,1,0.0,76756.0,1.0,151,BRONX
10462,2,458350,13.035388363389922,76756.0,1.0,151,BRONX
10462,2,430000,12.971540487669746,76756.0,1.0,151,BRONX
10462,2,610000,13.321214236149494,76756.0,1.0,151,BRONX
10462,2,190000,12.154779351142624,76756.0,1.0,151,BRONX
10462,2,490000,13.102160670086809,76756.0,1.0,151,BRONX
10462,2,350000,12.765688433465597,76756.0,1.0,151,BRONX
10462,2,410000,12.92391243868049,76756.0,1.0,151,BRONX
10462,2,435000,12.983101310070822,76756.0,1.0,151,BRONX
10461,2,557500,13.231217782316412,50348.0,6.0,151,BRONX
10461,2,600000,13.304684934198283,50348.0,6.0,151,BRONX
10461,2,50000,10.819778284410283,50348.0,6.0,151,BRONX
10462,2,10,2.302585092994046,76756.0,1.0,151,BRONX
10462,2,10,2.302585092994046,76756.0,1.0,151,BRONX
10462,2,240000,12.388394202324129,76756.0,1.0,151,BRONX
10462,2,625000,13.345506928718539,76756.0,1.0,151,BRONX
10462,2,301000,12.614865543731012,76756.0,1.0,151,BRONX
10462,2,682000,13.432784936825598,76756.0,1.0,151,BRONX
10462,2,397500,12.892950213076524,76756.0,1.0,151,BRONX
10462,2,544000,13.206704525838079,76756.0,1.0,151,BRONX
10462,2,10000,9.210340371976184,76756.0,1.0,151,BRONX
10462,2,499000,13.120361374733656,76756.0,1.0,151,BRONX
10461,2,180000,12.100712129872347,50348.0,6.0,151,BRONX
10462,2,530000,13.180632285528304,76756.0,1.0,151,BRONX
10462,2,1000000,13.815510557964274,76756.0,1.0,151,BRONX
10462,2,210000,12.254862809699606,76756.0,1.0,151,BRONX
10462,2,105000,11.56171562913966,76756.0,1.0,151,BRONX
10462,2,94900,11.460578984598019,76756.0,1.0,151,BRONX
10462,2,142000,11.863582336583399,76756.0,1.0,151,BRONX
10462,2,207000,12.240474072247506,76756.0,1.0,151,BRONX
10462,2,133000,11.79810440720389,76756.0,1.0,151,BRONX
10462,2,132500,11.794337924408413,76756.0,1.0,151,BRONX
10462,2,99999,11.512915464920228,76756.0,1.0,151,BRONX
10462,2,155000,11.951180395901384,76756.0,1.0,151,BRONX
10462,2,209000,12.250089530946948,76756.0,1.0,151,BRONX
10462,2,550000,13.217673557208654,76756.0,1.0,151,BRONX
10461,2,1500000,14.22097566607244,50348.0,6.0,151,BRONX
10461,2,950000,13.764217263576723,50348.0,6.0,151,BRONX
10461,2,6600000,15.702580206996654,50348.0,6.0,151,BRONX
10461,2,11908450,16.292758790124985,50348.0,6.0,151,BRONX
10462,2,665000,13.407542319637992,76756.0,1.0,151,BRONX
10462,2,300000,12.611537753638338,76756.0,1.0,151,BRONX
10461,2,99534719,18.416017075938644,50348.0,6.0,151,BRONX
10456,2,40000,10.596634733096073,94218.0,11.0,151,BRONX
10456,2,313950,12.656989016542255,94218.0,11.0,151,BRONX
10456,2,235000,12.367340793126296,94218.0,11.0,151,BRONX
10455,2,300000,12.611537753638338,42283.0,4.0,151,BRONX
10455,2,273000,12.517227074167097,42283.0,4.0,151,BRONX
10455,2,150000,11.918390573078392,42283.0,4.0,151,BRONX
10456,2,300000,12.611537753638338,94218.0,11.0,151,BRONX
10456,2,325000,12.691580461311874,94218.0,11.0,151,BRONX
10456,2,350000,12.765688433465597,94218.0,11.0,151,BRONX
10456,2,179478,12.097807916724957,94218.0,11.0,151,BRONX
10456,2,225000,12.323855681186558,94218.0,11.0,151,BRONX
10456,2,425000,12.959844447906553,94218.0,11.0,151,BRONX
10456,2,203150,12.221699901415873,94218.0,11.0,151,BRONX
10456,2,367000,12.813117127036707,94218.0,11.0,151,BRONX
10456,2,315000,12.66032791780777,94218.0,11.0,151,BRONX
10456,2,275000,12.524526376648708,94218.0,11.0,151,BRONX
10455,2,675000,13.422467969854667,42283.0,4.0,151,BRONX
10459,2,223000,12.314927050442256,48351.0,3.0,151,BRONX
10459,2,349000,12.762827201184564,48351.0,3.0,151,BRONX
10459,2,345000,12.751299696013497,48351.0,3.0,151,BRONX
10459,2,320000,12.676076274775909,48351.0,3.0,151,BRONX
10459,2,240000,12.388394202324129,48351.0,3.0,151,BRONX
10459,2,268400,12.500233684079664,48351.0,3.0,151,BRONX
10459,2,175000,12.072541252905651,48351.0,3.0,151,BRONX
10459,2,10667,9.274910142625483,48351.0,3.0,151,BRONX
10459,2,10667,9.274910142625483,48351.0,3.0,151,BRONX
10459,2,8000,8.987196820661973,48351.0,3.0,151,BRONX
10459,2,10667,9.274910142625483,48351.0,3.0,151,BRONX
10459,2,6000,8.699514748210191,48351.0,3.0,151,BRONX
10459,2,40000,10.596634733096073,48351.0,3.0,151,BRONX
10459,2,120000,11.695247021764184,48351.0,3.0,151,BRONX
10459,2,260000,12.468436909997665,48351.0,3.0,151,BRONX
10459,2,283500,12.554967402149943,48351.0,3.0,151,BRONX
10459,2,266000,12.491251587763836,48351.0,3.0,151,BRONX
10459,2,238290,12.381243698295288,48351.0,3.0,151,BRONX
10459,2,332500,12.714395139078047,48351.0,3.0,151,BRONX
10455,2,439000,12.992254692057308,42283.0,4.0,151,BRONX
10455,2,365000,12.80765263256463,42283.0,4.0,151,BRONX
10455,2,371680,12.825788548004237,42283.0,4.0,151,BRONX
10456,2,120000,11.695247021764184,94218.0,11.0,151,BRONX
10456,2,2060500,14.53845922976101,94218.0,11.0,151,BRONX
10455,2,480000,13.081541382884074,42283.0,4.0,151,BRONX
10455,2,155000,11.951180395901384,42283.0,4.0,151,BRONX
10456,2,400000,12.89921982609012,94218.0,11.0,151,BRONX
10456,2,125000,11.736069016284437,94218.0,11.0,151,BRONX
10456,2,559212,13.234283928898959,94218.0,11.0,151,BRONX
10456,2,454000,13.025852477023484,94218.0,11.0,151,BRONX
10456,2,432000,12.976180867226248,94218.0,11.0,151,BRONX
10456,2,260000,12.468436909997665,94218.0,11.0,151,BRONX
10456,2,435000,12.983101310070822,94218.0,11.0,151,BRONX
10456,2,283500,12.554967402149943,94218.0,11.0,151,BRONX
10456,2,430000,12.971540487669746,94218.0,11.0,151,BRONX
10456,2,50000,10.819778284410283,94218.0,11.0,151,BRONX
10456,2,50000,10.819778284410283,94218.0,11.0,151,BRONX
10455,2,450000,13.017002861746503,42283.0,4.0,151,BRONX
10459,2,200000,12.206072645530174,48351.0,3.0,151,BRONX
10459,2,90000,11.407564949312402,48351.0,3.0,151,BRONX
10459,2,50000,10.819778284410283,48351.0,3.0,151,BRONX
10455,2,490000,13.102160670086809,42283.0,4.0,151,BRONX
10455,2,310000,12.644327576461329,42283.0,4.0,151,BRONX
10455,2,179000,12.095141084822892,42283.0,4.0,151,BRONX
10459,2,390000,12.873902018105829,48351.0,3.0,151,BRONX
10459,2,410000,12.92391243868049,48351.0,3.0,151,BRONX
10459,2,210000,12.254862809699606,48351.0,3.0,151,BRONX
10459,2,100000,11.512925464970229,48351.0,3.0,151,BRONX
10459,2,100000,11.512925464970229,48351.0,3.0,151,BRONX
10459,2,275000,12.524526376648708,48351.0,3.0,151,BRONX
10459,2,485000,13.091904169919621,48351.0,3.0,151,BRONX
10459,2,480000,13.081541382884074,48351.0,3.0,151,BRONX
10459,2,243000,12.400816722322686,48351.0,3.0,151,BRONX
10459,2,292769,12.587139181147272,48351.0,3.0,151,BRONX
10459,2,5500,8.612503371220562,48351.0,3.0,151,BRONX
10455,2,275000,12.524526376648708,42283.0,4.0,151,BRONX
10459,2,260000,12.468436909997665,48351.0,3.0,151,BRONX
10459,2,380000,12.84792653170257,48351.0,3.0,151,BRONX
10459,2,435000,12.983101310070822,48351.0,3.0,151,BRONX
10459,2,204000,12.225875272826354,48351.0,3.0,151,BRONX
10459,2,442000,12.999065161059836,48351.0,3.0,151,BRONX
10459,2,400000,12.89921982609012,48351.0,3.0,151,BRONX
10459,2,415000,12.936033799212835,48351.0,3.0,151,BRONX
10459,2,440000,12.994530005894443,48351.0,3.0,151,BRONX
10459,2,445200,13.006278898383528,48351.0,3.0,151,BRONX
10459,2,499000,13.120361374733656,48351.0,3.0,151,BRONX
10459,2,435000,12.983101310070822,48351.0,3.0,151,BRONX
10459,2,449000,13.01477816672439,48351.0,3.0,151,BRONX
10456,2,475000,13.071070083016778,94218.0,11.0,151,BRONX
10459,2,477146,13.075577802702224,48351.0,3.0,151,BRONX
10459,2,195000,12.180754837545884,48351.0,3.0,151,BRONX
10459,2,400000,12.89921982609012,48351.0,3.0,151,BRONX
10459,2,430000,12.971540487669746,48351.0,3.0,151,BRONX
10459,2,183000,12.117241431823558,48351.0,3.0,151,BRONX
10459,2,420000,12.948009990259552,48351.0,3.0,151,BRONX
10459,2,310000,12.644327576461329,48351.0,3.0,151,BRONX
10459,2,250000,12.429216196844383,48351.0,3.0,151,BRONX
10459,2,479000,13.079455876393052,48351.0,3.0,151,BRONX
10459,2,100000,11.512925464970229,48351.0,3.0,151,BRONX
10459,2,10000,9.210340371976184,48351.0,3.0,151,BRONX
10459,2,415000,12.936033799212835,48351.0,3.0,151,BRONX
10459,2,415000,12.936033799212835,48351.0,3.0,151,BRONX
10455,2,5000,8.517193191416238,42283.0,4.0,151,BRONX
10456,2,225000,12.323855681186558,94218.0,11.0,151,BRONX
10456,2,10,2.302585092994046,94218.0,11.0,151,BRONX
10456,2,10,2.302585092994046,94218.0,11.0,151,BRONX
10456,2,445000,13.005829561148378,94218.0,11.0,151,BRONX
10456,2,215000,12.2783933071098,94218.0,11.0,151,BRONX
10456,2,520000,13.16158409055761,94218.0,11.0,151,BRONX
10456,2,565000,13.244581010128577,94218.0,11.0,151,BRONX
10456,2,225000,12.323855681186558,94218.0,11.0,151,BRONX
10456,2,175000,12.072541252905651,94218.0,11.0,151,BRONX
10455,2,410000,12.92391243868049,42283.0,4.0,151,BRONX
10455,2,280000,12.542544882151386,42283.0,4.0,151,BRONX
10459,2,286000,12.56374708980199,48351.0,3.0,151,BRONX
10459,2,185000,12.128111104060462,48351.0,3.0,151,BRONX
10459,2,156000,11.957611286231675,48351.0,3.0,151,BRONX
10459,2,436020,12.985443392838736,48351.0,3.0,151,BRONX
10459,2,365000,12.80765263256463,48351.0,3.0,151,BRONX
10459,2,490000,13.102160670086809,48351.0,3.0,151,BRONX
10459,2,400000,12.89921982609012,48351.0,3.0,151,BRONX
10459,2,25000,10.126631103850338,48351.0,3.0,151,BRONX
10455,2,630000,13.353475098367715,42283.0,4.0,151,BRONX
10459,2,322000,12.682306824526545,48351.0,3.0,151,BRONX
10459,2,392418,12.88008287718091,48351.0,3.0,151,BRONX
10459,2,460000,13.038981768465277,48351.0,3.0,151,BRONX
10455,2,590000,13.287877815881902,42283.0,4.0,151,BRONX
10455,2,438000,12.989974189358584,42283.0,4.0,151,BRONX
10455,2,580000,13.270783382522602,42283.0,4.0,151,BRONX
10455,2,150000,11.918390573078392,42283.0,4.0,151,BRONX
10455,2,595000,13.296316684527767,42283.0,4.0,151,BRONX
10459,2,510000,13.142166004700508,48351.0,3.0,151,BRONX
10459,2,77000,11.251560700835821,48351.0,3.0,151,BRONX
10459,2,376000,12.837344422372032,48351.0,3.0,151,BRONX
10459,2,400000,12.89921982609012,48351.0,3.0,151,BRONX
10459,2,240000,12.388394202324129,48351.0,3.0,151,BRONX
10456,2,499200,13.120762096037355,94218.0,11.0,151,BRONX
10456,2,10,2.302585092994046,94218.0,11.0,151,BRONX
10456,2,430000,12.971540487669746,94218.0,11.0,151,BRONX
10459,2,410000,12.92391243868049,48351.0,3.0,151,BRONX
10459,2,472000,13.064734264567692,48351.0,3.0,151,BRONX
10459,2,412000,12.928778628331663,48351.0,3.0,151,BRONX
10459,2,185000,12.128111104060462,48351.0,3.0,151,BRONX
10459,2,445000,13.005829561148378,48351.0,3.0,151,BRONX
10459,2,194688,12.17915355617891,48351.0,3.0,151,BRONX
10459,2,550000,13.217673557208654,48351.0,3.0,151,BRONX
10459,2,400000,12.89921982609012,48351.0,3.0,151,BRONX
10459,2,253000,12.441144767709657,48351.0,3.0,151,BRONX
10459,2,354900,12.779591338634587,48351.0,3.0,151,BRONX
10451,2,193000,12.170445467887022,47798.0,8.0,151,BRONX
10456,2,195000,12.180754837545884,94218.0,11.0,151,BRONX
10456,2,175000,12.072541252905651,94218.0,11.0,151,BRONX
10456,2,145000,11.884489021402711,94218.0,11.0,151,BRONX
10456,2,170000,12.043553716032399,94218.0,11.0,151,BRONX
10456,2,154500,11.947949375319936,94218.0,11.0,151,BRONX
10456,2,190000,12.154779351142624,94218.0,11.0,151,BRONX
10456,2,225000,12.323855681186558,94218.0,11.0,151,BRONX
10456,2,210000,12.254862809699606,94218.0,11.0,151,BRONX
10456,2,175000,12.072541252905651,94218.0,11.0,151,BRONX
10459,2,185000,12.128111104060462,48351.0,3.0,151,BRONX
10459,2,172500,12.058152515453552,48351.0,3.0,151,BRONX
10459,2,139650,11.846894571373323,48351.0,3.0,151,BRONX
10459,2,166849,12.024844490754308,48351.0,3.0,151,BRONX
10456,2,5288000,15.48095066051366,94218.0,11.0,151,BRONX
10456,2,20000,9.903487552536127,94218.0,11.0,151,BRONX
10456,2,50000,10.819778284410283,94218.0,11.0,151,BRONX
10456,2,96600,11.47833402020061,94218.0,11.0,151,BRONX
10456,2,140000,11.84939770159144,94218.0,11.0,151,BRONX
10459,2,130000,11.77528972943772,48351.0,3.0,151,BRONX
10459,2,116912,11.669176794031,48351.0,3.0,151,BRONX
10459,2,2911600,14.88421331622624,48351.0,3.0,151,BRONX
10459,2,90000,11.407564949312402,48351.0,3.0,151,BRONX
10459,2,420000,12.948009990259552,48351.0,3.0,151,BRONX
10459,2,630000,13.353475098367715,48351.0,3.0,151,BRONX
10455,2,2850000,14.862829552244833,42283.0,4.0,151,BRONX
10456,2,2950000,14.897315728316002,94218.0,11.0,151,BRONX
10455,2,3050000,14.930652148583594,42283.0,4.0,151,BRONX
10456,2,1255000,14.042646130548022,94218.0,11.0,151,BRONX
10456,2,1300000,14.077874822431765,94218.0,11.0,151,BRONX
10455,2,1250000,14.038654109278484,42283.0,4.0,151,BRONX
10456,2,1360000,14.122995257712235,94218.0,11.0,151,BRONX
10456,2,1050000,13.864300722133706,94218.0,11.0,151,BRONX
10455,2,2750000,14.827111469642754,42283.0,4.0,151,BRONX
10455,2,6500000,15.687312734865866,42283.0,4.0,151,BRONX
10455,2,5000,8.517193191416238,42283.0,4.0,151,BRONX
10455,2,5500000,15.520258650202699,42283.0,4.0,151,BRONX
10455,2,975000,13.790192749979985,42283.0,4.0,151,BRONX
10455,2,150000,11.918390573078392,42283.0,4.0,151,BRONX
10455,2,1850000,14.430696197054507,42283.0,4.0,151,BRONX
10459,2,2200000,14.603967918328545,48351.0,3.0,151,BRONX
10459,2,880000,13.687677186454389,48351.0,3.0,151,BRONX
10455,2,1,0.0,42283.0,4.0,151,BRONX
10459,2,1,0.0,48351.0,3.0,151,BRONX
10459,2,2320000,14.657077743642493,48351.0,3.0,151,BRONX
10459,2,1500000,14.22097566607244,48351.0,3.0,151,BRONX
10455,2,6600000,15.702580206996654,42283.0,4.0,151,BRONX
10459,2,6729134,15.721957015778093,48351.0,3.0,151,BRONX
10459,2,505000,13.132313708257497,48351.0,3.0,151,BRONX
10459,2,700000,13.458835614025542,48351.0,3.0,151,BRONX
10459,2,2200000,14.603967918328545,48351.0,3.0,151,BRONX
10459,2,850000,13.652991628466498,48351.0,3.0,151,BRONX
10459,2,454000,13.025852477023484,48351.0,3.0,151,BRONX
10459,2,505000,13.132313708257497,48351.0,3.0,151,BRONX
10459,2,180000,12.100712129872347,48351.0,3.0,151,BRONX
10459,2,945000,13.758940206475879,48351.0,3.0,151,BRONX
10459,2,2075000,14.545471711646936,48351.0,3.0,151,BRONX
10459,2,830000,13.62918097977278,48351.0,3.0,151,BRONX
10456,2,1,0.0,94218.0,11.0,151,BRONX
10456,2,2000000,14.508657738524219,94218.0,11.0,151,BRONX
10456,2,7750000,15.86320340132953,94218.0,11.0,151,BRONX
10456,2,7750000,15.86320340132953,94218.0,11.0,151,BRONX
10456,2,6100000,15.623799329143539,94218.0,11.0,151,BRONX
10459,2,9216513,16.036507324431124,48351.0,3.0,151,BRONX
10459,2,15150000,16.533511089919653,48351.0,3.0,151,BRONX
10451,2,80000,11.289781913656018,47798.0,8.0,151,BRONX
10459,2,55000,10.915088464214607,48351.0,3.0,151,BRONX
10455,2,12000,9.392661928770137,42283.0,4.0,151,BRONX
10456,2,28636,10.262419946516076,94218.0,11.0,151,BRONX
10456,2,23571,10.067772421843932,94218.0,11.0,151,BRONX
10456,2,17993,9.79773807235252,94218.0,11.0,151,BRONX
10455,2,212268,12.265604906231507,42283.0,4.0,151,BRONX
10455,2,212268,12.265604906231507,42283.0,4.0,151,BRONX
10455,2,212268,12.265604906231507,42283.0,4.0,151,BRONX
10456,2,275000,12.524526376648708,94218.0,11.0,151,BRONX
10456,2,1315000,14.089347223594002,94218.0,11.0,151,BRONX
10455,2,225000,12.323855681186558,42283.0,4.0,151,BRONX
10459,2,65000,11.082142548877775,48351.0,3.0,151,BRONX
10456,2,900000,13.710150042306449,94218.0,11.0,151,BRONX
10456,2,2000000,14.508657738524219,94218.0,11.0,151,BRONX
10455,2,680000,13.42984807715229,42283.0,4.0,151,BRONX
10455,2,4889370,15.402574018795368,42283.0,4.0,151,BRONX
10451,2,1200000,13.997832114758229,47798.0,8.0,151,BRONX
10459,2,637000,13.3645249345543,48351.0,3.0,151,BRONX
10455,2,1000,6.907755278982137,42283.0,4.0,151,BRONX
10456,2,2300000,14.648419680899378,94218.0,11.0,151,BRONX
10459,2,500000,13.122363377404328,48351.0,3.0,151,BRONX
10460,2,2050000,14.53335035111459,59505.0,5.0,151,BRONX
10459,2,795000,13.58609739363647,48351.0,3.0,151,BRONX
10459,2,450000,13.017002861746503,48351.0,3.0,151,BRONX
10459,2,450000,13.017002861746503,48351.0,3.0,151,BRONX
10459,2,1350000,14.115615150414612,48351.0,3.0,151,BRONX
10459,2,450000,13.017002861746503,48351.0,3.0,151,BRONX
10456,2,3595000,15.095054549137284,94218.0,11.0,151,BRONX
10455,2,386000,12.863592648446968,42283.0,4.0,151,BRONX
10451,2,8,2.0794415416798357,47798.0,8.0,151,BRONX
10456,2,3875000,15.170056220769585,94218.0,11.0,151,BRONX
10455,2,3500000,15.068273526459642,42283.0,4.0,151,BRONX
10459,2,1200000,13.997832114758229,48351.0,3.0,151,BRONX
10459,2,335000,12.721885810807203,48351.0,3.0,151,BRONX
10456,2,100,4.605170185988092,94218.0,11.0,151,BRONX
10456,2,233000,12.358793732547838,94218.0,11.0,151,BRONX
10456,2,225000,12.323855681186558,94218.0,11.0,151,BRONX
10456,2,120000,11.695247021764184,94218.0,11.0,151,BRONX
10456,2,225000,12.323855681186558,94218.0,11.0,151,BRONX
